LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedST,TyreLife,Compound,Driver,LapNumber,PitInTime,PitOutTime,TrackStatus,Year,Race
97.794,31.258,42.379,24.157,294.0,8.0,SOFT,NOR,5.0,,,1,2024,Bahrain
97.896,31.027,42.622,24.247,301.0,9.0,SOFT,NOR,6.0,,,1,2024,Bahrain
97.86,31.074,42.514,24.272,302.0,10.0,SOFT,NOR,7.0,,,1,2024,Bahrain
98.134,31.171,42.688,24.275,303.0,11.0,SOFT,NOR,8.0,,,1,2024,Bahrain
98.064,31.051,42.721,24.292,302.0,12.0,SOFT,NOR,9.0,,,1,2024,Bahrain
98.172,31.163,42.74,24.269,302.0,14.0,SOFT,NOR,11.0,,,1,2024,Bahrain
98.082,31.232,42.561,24.289,300.0,15.0,SOFT,NOR,12.0,,,1,2024,Bahrain
100.635,31.225,42.508,26.902,300.0,16.0,SOFT,NOR,13.0,0 days 01:21:18.561000,,1,2024,Bahrain
117.77,51.681,42.243,23.846,220.0,1.0,HARD,NOR,14.0,,0 days 01:21:42.671000,1,2024,Bahrain
96.912,31.011,42.058,23.843,294.0,2.0,HARD,NOR,15.0,,,1,2024,Bahrain
96.565,30.716,42.031,23.818,298.0,3.0,HARD,NOR,16.0,,,1,2024,Bahrain
96.776,31.049,41.973,23.754,296.0,4.0,HARD,NOR,17.0,,,1,2024,Bahrain
96.508,30.803,41.777,23.928,296.0,5.0,HARD,NOR,18.0,,,1,2024,Bahrain
96.416,30.87,41.774,23.772,295.0,6.0,HARD,NOR,19.0,,,1,2024,Bahrain
96.501,30.817,41.871,23.813,295.0,7.0,HARD,NOR,20.0,,,1,2024,Bahrain
96.62,30.889,41.825,23.906,296.0,8.0,HARD,NOR,21.0,,,1,2024,Bahrain
96.668,30.839,41.822,24.007,296.0,9.0,HARD,NOR,22.0,,,1,2024,Bahrain
96.696,30.92,41.877,23.899,296.0,10.0,HARD,NOR,23.0,,,1,2024,Bahrain
96.823,30.89,42.047,23.886,296.0,11.0,HARD,NOR,24.0,,,1,2024,Bahrain
96.73,30.923,41.924,23.883,302.0,12.0,HARD,NOR,25.0,,,1,2024,Bahrain
96.566,30.845,41.878,23.843,301.0,13.0,HARD,NOR,26.0,,,1,2024,Bahrain
96.726,30.873,41.939,23.914,301.0,14.0,HARD,NOR,27.0,,,1,2024,Bahrain
97.018,30.98,41.984,24.054,300.0,15.0,HARD,NOR,28.0,,,1,2024,Bahrain
97.041,30.879,42.16,24.002,300.0,16.0,HARD,NOR,29.0,,,1,2024,Bahrain
96.986,30.946,42.076,23.964,301.0,17.0,HARD,NOR,30.0,,,1,2024,Bahrain
97.083,30.944,42.127,24.012,302.0,18.0,HARD,NOR,31.0,,,1,2024,Bahrain
97.171,30.994,42.14,24.037,300.0,19.0,HARD,NOR,32.0,,,1,2024,Bahrain
99.626,31.223,42.016,26.387,301.0,20.0,HARD,NOR,33.0,0 days 01:53:57.589000,,1,2024,Bahrain
116.898,51.869,41.547,23.482,218.0,1.0,HARD,NOR,34.0,,0 days 01:54:22.389000,1,2024,Bahrain
94.476,30.32,40.838,23.318,301.0,2.0,HARD,NOR,35.0,,,1,2024,Bahrain
95.69,30.162,42.072,23.456,316.0,3.0,HARD,NOR,36.0,,,1,2024,Bahrain
95.067,30.355,41.339,23.373,304.0,4.0,HARD,NOR,37.0,,,1,2024,Bahrain
95.149,30.48,41.161,23.508,302.0,5.0,HARD,NOR,38.0,,,1,2024,Bahrain
94.88,30.35,41.047,23.483,301.0,6.0,HARD,NOR,39.0,,,1,2024,Bahrain
95.276,30.366,41.222,23.688,303.0,7.0,HARD,NOR,40.0,,,1,2024,Bahrain
95.069,30.318,41.261,23.49,303.0,8.0,HARD,NOR,41.0,,,1,2024,Bahrain
95.165,30.402,41.212,23.551,302.0,9.0,HARD,NOR,42.0,,,1,2024,Bahrain
95.295,30.462,41.196,23.637,303.0,10.0,HARD,NOR,43.0,,,1,2024,Bahrain
95.346,30.488,41.267,23.591,304.0,11.0,HARD,NOR,44.0,,,1,2024,Bahrain
95.338,30.468,41.24,23.63,302.0,12.0,HARD,NOR,45.0,,,1,2024,Bahrain
95.371,30.485,41.244,23.642,302.0,13.0,HARD,NOR,46.0,,,1,2024,Bahrain
95.485,30.546,41.341,23.598,299.0,14.0,HARD,NOR,47.0,,,1,2024,Bahrain
95.717,30.638,41.369,23.71,303.0,15.0,HARD,NOR,48.0,,,1,2024,Bahrain
95.674,30.64,41.34,23.694,302.0,16.0,HARD,NOR,49.0,,,1,2024,Bahrain
95.657,30.563,41.375,23.719,303.0,17.0,HARD,NOR,50.0,,,1,2024,Bahrain
96.038,30.786,41.516,23.736,303.0,18.0,HARD,NOR,51.0,,,1,2024,Bahrain
95.922,30.655,41.461,23.806,300.0,19.0,HARD,NOR,52.0,,,1,2024,Bahrain
95.782,30.666,41.392,23.724,303.0,20.0,HARD,NOR,53.0,,,1,2024,Bahrain
95.934,30.672,41.387,23.875,304.0,21.0,HARD,NOR,54.0,,,1,2024,Bahrain
96.223,31.035,41.372,23.816,302.0,22.0,HARD,NOR,55.0,,,1,2024,Bahrain
95.976,30.691,41.471,23.814,305.0,23.0,HARD,NOR,56.0,,,1,2024,Bahrain
96.582,30.771,41.992,23.819,304.0,24.0,HARD,NOR,57.0,,,1,2024,Bahrain
98.273,31.287,42.893,24.093,301.0,5.0,SOFT,HAM,2.0,,,1,2024,Bahrain
98.303,31.062,43.099,24.142,311.0,6.0,SOFT,HAM,3.0,,,1,2024,Bahrain
98.287,30.983,43.146,24.158,297.0,7.0,SOFT,HAM,4.0,,,1,2024,Bahrain
98.35,31.14,43.01,24.2,296.0,8.0,SOFT,HAM,5.0,,,1,2024,Bahrain
98.183,31.124,42.887,24.172,301.0,9.0,SOFT,HAM,6.0,,,1,2024,Bahrain
97.839,30.829,42.823,24.187,293.0,10.0,SOFT,HAM,7.0,,,1,2024,Bahrain
98.221,31.079,42.886,24.256,304.0,11.0,SOFT,HAM,8.0,,,1,2024,Bahrain
98.645,31.088,43.171,24.386,311.0,12.0,SOFT,HAM,9.0,,,1,2024,Bahrain
98.236,31.279,42.819,24.138,290.0,14.0,SOFT,HAM,11.0,,,1,2024,Bahrain
100.889,31.206,42.881,26.802,294.0,15.0,SOFT,HAM,12.0,0 days 01:19:44.838000,,1,2024,Bahrain
118.645,52.396,42.491,23.758,216.0,1.0,HARD,HAM,13.0,,0 days 01:20:09.902000,1,2024,Bahrain
97.178,31.073,42.404,23.701,288.0,2.0,HARD,HAM,14.0,,,1,2024,Bahrain
97.264,31.095,42.315,23.854,288.0,3.0,HARD,HAM,15.0,,,1,2024,Bahrain
97.091,31.165,42.207,23.719,286.0,4.0,HARD,HAM,16.0,,,1,2024,Bahrain
97.111,30.738,42.64,23.733,295.0,5.0,HARD,HAM,17.0,,,1,2024,Bahrain
96.85,30.825,42.221,23.804,295.0,6.0,HARD,HAM,18.0,,,1,2024,Bahrain
96.694,30.848,42.131,23.715,292.0,7.0,HARD,HAM,19.0,,,1,2024,Bahrain
96.264,30.768,41.794,23.702,295.0,8.0,HARD,HAM,20.0,,,1,2024,Bahrain
96.51,30.757,42.003,23.75,294.0,9.0,HARD,HAM,21.0,,,1,2024,Bahrain
96.633,30.733,42.141,23.759,295.0,10.0,HARD,HAM,22.0,,,1,2024,Bahrain
96.717,30.884,42.063,23.77,294.0,11.0,HARD,HAM,23.0,,,1,2024,Bahrain
96.666,30.826,42.1,23.74,294.0,12.0,HARD,HAM,24.0,,,1,2024,Bahrain
96.919,31.037,42.09,23.792,297.0,13.0,HARD,HAM,25.0,,,1,2024,Bahrain
96.714,30.847,42.095,23.772,298.0,14.0,HARD,HAM,26.0,,,1,2024,Bahrain
97.201,30.891,42.39,23.92,296.0,15.0,HARD,HAM,27.0,,,1,2024,Bahrain
96.692,30.907,41.948,23.837,298.0,16.0,HARD,HAM,28.0,,,1,2024,Bahrain
96.786,30.897,42.023,23.866,298.0,17.0,HARD,HAM,29.0,,,1,2024,Bahrain
97.244,30.945,42.37,23.929,296.0,18.0,HARD,HAM,30.0,,,1,2024,Bahrain
96.975,30.837,42.175,23.963,299.0,19.0,HARD,HAM,31.0,,,1,2024,Bahrain
97.325,31.076,42.235,24.014,298.0,20.0,HARD,HAM,32.0,,,1,2024,Bahrain
99.696,30.937,42.399,26.36,300.0,21.0,HARD,HAM,33.0,0 days 01:54:04.064000,,1,2024,Bahrain
114.974,50.966,40.903,23.105,219.0,1.0,HARD,HAM,34.0,,0 days 01:54:28.183000,1,2024,Bahrain
95.489,30.776,41.304,23.409,302.0,2.0,HARD,HAM,35.0,,,1,2024,Bahrain
95.279,30.303,41.653,23.323,297.0,3.0,HARD,HAM,36.0,,,1,2024,Bahrain
95.597,30.384,41.575,23.638,302.0,4.0,HARD,HAM,37.0,,,1,2024,Bahrain
94.966,30.06,41.423,23.483,316.0,5.0,HARD,HAM,38.0,,,1,2024,Bahrain
94.722,30.17,41.159,23.393,313.0,6.0,HARD,HAM,39.0,,,1,2024,Bahrain
95.041,30.443,41.198,23.4,296.0,7.0,HARD,HAM,40.0,,,1,2024,Bahrain
94.94,30.463,41.116,23.361,297.0,8.0,HARD,HAM,41.0,,,1,2024,Bahrain
94.996,30.426,41.13,23.44,298.0,9.0,HARD,HAM,42.0,,,1,2024,Bahrain
94.935,30.437,41.134,23.364,297.0,10.0,HARD,HAM,43.0,,,1,2024,Bahrain
95.169,30.494,41.229,23.446,297.0,11.0,HARD,HAM,44.0,,,1,2024,Bahrain
95.184,30.483,41.299,23.402,298.0,12.0,HARD,HAM,45.0,,,1,2024,Bahrain
95.285,30.569,41.258,23.458,300.0,13.0,HARD,HAM,46.0,,,1,2024,Bahrain
95.226,30.514,41.311,23.401,296.0,14.0,HARD,HAM,47.0,,,1,2024,Bahrain
96.165,30.691,41.926,23.548,296.0,15.0,HARD,HAM,48.0,,,1,2024,Bahrain
95.914,30.616,41.819,23.479,297.0,16.0,HARD,HAM,49.0,,,1,2024,Bahrain
95.612,30.655,41.454,23.503,302.0,17.0,HARD,HAM,50.0,,,1,2024,Bahrain
95.532,30.597,41.403,23.532,298.0,18.0,HARD,HAM,51.0,,,1,2024,Bahrain
95.479,30.578,41.382,23.519,299.0,19.0,HARD,HAM,52.0,,,1,2024,Bahrain
95.55,30.643,41.252,23.655,298.0,20.0,HARD,HAM,53.0,,,1,2024,Bahrain
95.974,30.792,41.706,23.476,299.0,21.0,HARD,HAM,54.0,,,1,2024,Bahrain
95.633,30.602,41.487,23.544,304.0,22.0,HARD,HAM,55.0,,,1,2024,Bahrain
95.706,30.597,41.564,23.545,304.0,23.0,HARD,HAM,56.0,,,1,2024,Bahrain
96.138,30.687,41.847,23.604,304.0,24.0,HARD,HAM,57.0,,,1,2024,Bahrain
98.382,31.429,42.789,24.164,302.0,5.0,SOFT,PIA,2.0,,,1,2024,Bahrain
98.258,31.147,42.993,24.118,318.0,6.0,SOFT,PIA,3.0,,,1,2024,Bahrain
97.897,31.113,42.572,24.212,300.0,7.0,SOFT,PIA,4.0,,,1,2024,Bahrain
97.859,30.894,42.78,24.185,323.0,8.0,SOFT,PIA,5.0,,,1,2024,Bahrain
97.955,31.412,42.35,24.193,290.0,9.0,SOFT,PIA,6.0,,,1,2024,Bahrain
97.984,31.164,42.581,24.239,300.0,10.0,SOFT,PIA,7.0,,,1,2024,Bahrain
97.956,31.179,42.533,24.244,296.0,11.0,SOFT,PIA,8.0,,,1,2024,Bahrain
98.096,31.211,42.534,24.351,299.0,12.0,SOFT,PIA,9.0,,,1,2024,Bahrain
98.397,31.276,42.727,24.394,303.0,14.0,SOFT,PIA,11.0,,,1,2024,Bahrain
100.739,31.364,42.679,26.696,302.0,15.0,SOFT,PIA,12.0,0 days 01:19:42.605000,,1,2024,Bahrain
118.689,52.735,42.241,23.713,218.0,1.0,HARD,PIA,13.0,,0 days 01:20:08.021000,1,2024,Bahrain
96.796,30.92,42.057,23.819,299.0,2.0,HARD,PIA,14.0,,,1,2024,Bahrain
96.823,31.008,41.928,23.887,302.0,3.0,HARD,PIA,15.0,,,1,2024,Bahrain
96.427,30.706,41.849,23.872,305.0,4.0,HARD,PIA,16.0,,,1,2024,Bahrain
96.872,30.863,42.13,23.879,304.0,5.0,HARD,PIA,17.0,,,1,2024,Bahrain
97.095,30.958,42.15,23.987,304.0,6.0,HARD,PIA,18.0,,,1,2024,Bahrain
96.577,30.84,41.863,23.874,303.0,7.0,HARD,PIA,19.0,,,1,2024,Bahrain
96.644,30.982,41.794,23.868,302.0,8.0,HARD,PIA,20.0,,,1,2024,Bahrain
96.733,30.904,41.943,23.886,301.0,9.0,HARD,PIA,21.0,,,1,2024,Bahrain
96.555,30.87,41.812,23.873,302.0,10.0,HARD,PIA,22.0,,,1,2024,Bahrain
96.68,30.953,41.883,23.844,303.0,11.0,HARD,PIA,23.0,,,1,2024,Bahrain
96.884,31.104,41.813,23.967,301.0,12.0,HARD,PIA,24.0,,,1,2024,Bahrain
97.008,31.017,42.028,23.963,304.0,13.0,HARD,PIA,25.0,,,1,2024,Bahrain
96.882,30.94,42.004,23.938,301.0,14.0,HARD,PIA,26.0,,,1,2024,Bahrain
96.905,31.034,41.892,23.979,302.0,15.0,HARD,PIA,27.0,,,1,2024,Bahrain
96.905,31.028,41.888,23.989,300.0,16.0,HARD,PIA,28.0,,,1,2024,Bahrain
97.179,31.07,42.068,24.041,303.0,17.0,HARD,PIA,29.0,,,1,2024,Bahrain
97.177,31.02,42.067,24.09,303.0,18.0,HARD,PIA,30.0,,,1,2024,Bahrain
97.57,30.979,42.516,24.075,301.0,19.0,HARD,PIA,31.0,,,1,2024,Bahrain
97.163,30.956,42.2,24.007,302.0,20.0,HARD,PIA,32.0,,,1,2024,Bahrain
97.088,31.023,42.039,24.026,302.0,21.0,HARD,PIA,33.0,,,1,2024,Bahrain
99.211,30.933,41.867,26.411,302.0,22.0,HARD,PIA,34.0,0 days 01:55:38.558000,,1,2024,Bahrain
119.703,53.392,42.529,23.782,223.0,1.0,HARD,PIA,35.0,,0 days 01:56:03.352000,1,2024,Bahrain
95.153,30.577,41.125,23.451,302.0,2.0,HARD,PIA,36.0,,,1,2024,Bahrain
94.774,30.469,40.772,23.533,301.0,3.0,HARD,PIA,37.0,,,1,2024,Bahrain
95.298,30.613,41.055,23.63,307.0,4.0,HARD,PIA,38.0,,,1,2024,Bahrain
94.983,30.196,41.091,23.696,325.0,5.0,HARD,PIA,39.0,,,1,2024,Bahrain
95.005,30.329,41.07,23.606,321.0,6.0,HARD,PIA,40.0,,,1,2024,Bahrain
95.109,30.504,41.055,23.55,301.0,7.0,HARD,PIA,41.0,,,1,2024,Bahrain
95.341,30.605,41.21,23.526,302.0,8.0,HARD,PIA,42.0,,,1,2024,Bahrain
95.258,30.52,41.188,23.55,301.0,9.0,HARD,PIA,43.0,,,1,2024,Bahrain
95.238,30.489,41.161,23.588,299.0,10.0,HARD,PIA,44.0,,,1,2024,Bahrain
95.306,30.589,41.14,23.577,300.0,11.0,HARD,PIA,45.0,,,1,2024,Bahrain
95.296,30.594,41.178,23.524,300.0,12.0,HARD,PIA,46.0,,,1,2024,Bahrain
95.376,30.504,41.194,23.678,300.0,13.0,HARD,PIA,47.0,,,1,2024,Bahrain
95.702,30.651,41.365,23.686,299.0,14.0,HARD,PIA,48.0,,,1,2024,Bahrain
95.653,30.619,41.313,23.721,301.0,15.0,HARD,PIA,49.0,,,1,2024,Bahrain
95.984,30.79,41.405,23.789,301.0,16.0,HARD,PIA,50.0,,,1,2024,Bahrain
95.8,30.74,41.312,23.748,300.0,17.0,HARD,PIA,51.0,,,1,2024,Bahrain
96.024,30.765,41.526,23.733,301.0,18.0,HARD,PIA,52.0,,,1,2024,Bahrain
95.739,30.77,41.299,23.67,302.0,19.0,HARD,PIA,53.0,,,1,2024,Bahrain
96.107,30.976,41.431,23.7,298.0,20.0,HARD,PIA,54.0,,,1,2024,Bahrain
95.973,30.879,41.373,23.721,300.0,21.0,HARD,PIA,55.0,,,1,2024,Bahrain
96.1,30.82,41.515,23.765,300.0,22.0,HARD,PIA,56.0,,,1,2024,Bahrain
95.92,30.738,41.401,23.781,303.0,23.0,HARD,PIA,57.0,,,1,2024,Bahrain
98.02,31.203,42.896,23.921,293.0,5.0,SOFT,ALO,2.0,,,1,2024,Bahrain
99.046,32.068,42.719,24.259,290.0,6.0,SOFT,ALO,3.0,,,1,2024,Bahrain
97.776,30.951,42.58,24.245,323.0,7.0,SOFT,ALO,4.0,,,1,2024,Bahrain
99.292,32.063,42.806,24.423,300.0,8.0,SOFT,ALO,5.0,,,1,2024,Bahrain
98.053,31.076,42.676,24.301,312.0,9.0,SOFT,ALO,6.0,,,1,2024,Bahrain
98.008,30.905,42.7,24.403,315.0,10.0,SOFT,ALO,7.0,,,1,2024,Bahrain
98.103,31.024,42.689,24.39,315.0,11.0,SOFT,ALO,8.0,,,1,2024,Bahrain
98.896,31.464,43.036,24.396,303.0,12.0,SOFT,ALO,9.0,,,1,2024,Bahrain
98.554,31.043,42.972,24.539,316.0,14.0,SOFT,ALO,11.0,,,1,2024,Bahrain
98.543,30.932,43.035,24.576,320.0,15.0,SOFT,ALO,12.0,,,1,2024,Bahrain
98.587,31.446,42.808,24.333,297.0,16.0,SOFT,ALO,13.0,,,1,2024,Bahrain
98.612,31.516,42.741,24.355,297.0,17.0,SOFT,ALO,14.0,,,1,2024,Bahrain
101.101,31.48,42.707,26.914,297.0,18.0,SOFT,ALO,15.0,0 days 01:24:42.030000,,1,2024,Bahrain
118.814,52.462,42.357,23.995,220.0,1.0,HARD,ALO,16.0,,0 days 01:25:06.892000,1,2024,Bahrain
96.97,30.546,42.572,23.852,310.0,2.0,HARD,ALO,17.0,,,1,2024,Bahrain
97.361,31.136,42.381,23.844,291.0,3.0,HARD,ALO,18.0,,,1,2024,Bahrain
97.072,30.967,42.236,23.869,297.0,4.0,HARD,ALO,19.0,,,1,2024,Bahrain
97.357,31.08,42.304,23.973,294.0,5.0,HARD,ALO,20.0,,,1,2024,Bahrain
97.342,30.978,42.385,23.979,295.0,6.0,HARD,ALO,21.0,,,1,2024,Bahrain
97.122,30.882,42.371,23.869,300.0,7.0,HARD,ALO,22.0,,,1,2024,Bahrain
97.265,30.946,42.451,23.868,294.0,8.0,HARD,ALO,23.0,,,1,2024,Bahrain
97.046,30.836,42.303,23.907,299.0,9.0,HARD,ALO,24.0,,,1,2024,Bahrain
97.179,30.925,42.232,24.022,302.0,10.0,HARD,ALO,25.0,,,1,2024,Bahrain
97.638,31.295,42.393,23.95,296.0,11.0,HARD,ALO,26.0,,,1,2024,Bahrain
96.945,31.0,42.032,23.913,292.0,12.0,HARD,ALO,27.0,,,1,2024,Bahrain
97.256,31.091,42.208,23.957,298.0,13.0,HARD,ALO,28.0,,,1,2024,Bahrain
97.104,30.948,42.237,23.919,297.0,14.0,HARD,ALO,29.0,,,1,2024,Bahrain
96.982,30.976,42.05,23.956,298.0,15.0,HARD,ALO,30.0,,,1,2024,Bahrain
96.957,30.866,42.192,23.899,299.0,16.0,HARD,ALO,31.0,,,1,2024,Bahrain
97.056,31.023,42.0,24.033,299.0,17.0,HARD,ALO,32.0,,,1,2024,Bahrain
97.202,31.106,42.136,23.96,299.0,18.0,HARD,ALO,33.0,,,1,2024,Bahrain
97.601,31.211,42.33,24.06,300.0,19.0,HARD,ALO,34.0,,,1,2024,Bahrain
97.273,31.078,42.219,23.976,300.0,20.0,HARD,ALO,35.0,,,1,2024,Bahrain
98.343,31.245,42.631,24.467,294.0,21.0,HARD,ALO,36.0,,,1,2024,Bahrain
96.799,30.5,42.284,24.015,323.0,22.0,HARD,ALO,37.0,,,1,2024,Bahrain
97.297,30.952,42.212,24.133,301.0,23.0,HARD,ALO,38.0,,,1,2024,Bahrain
97.946,31.253,42.438,24.255,295.0,24.0,HARD,ALO,39.0,,,1,2024,Bahrain
98.061,31.525,42.36,24.176,296.0,25.0,HARD,ALO,40.0,,,1,2024,Bahrain
100.261,31.046,42.415,26.8,302.0,26.0,HARD,ALO,41.0,0 days 02:07:16.321000,,1,2024,Bahrain
116.899,52.077,41.387,23.435,221.0,1.0,HARD,ALO,42.0,,0 days 02:07:41.382000,1,2024,Bahrain
95.107,30.517,41.055,23.535,293.0,2.0,HARD,ALO,43.0,,,1,2024,Bahrain
94.981,30.334,41.382,23.265,309.0,3.0,HARD,ALO,44.0,,,1,2024,Bahrain
94.872,30.536,41.011,23.325,290.0,4.0,HARD,ALO,45.0,,,1,2024,Bahrain
95.126,30.468,41.232,23.426,302.0,5.0,HARD,ALO,46.0,,,1,2024,Bahrain
95.225,30.596,41.183,23.446,299.0,6.0,HARD,ALO,47.0,,,1,2024,Bahrain
94.199,30.046,40.806,23.347,324.0,7.0,HARD,ALO,48.0,,,1,2024,Bahrain
94.571,30.4,40.783,23.388,291.0,8.0,HARD,ALO,49.0,,,1,2024,Bahrain
94.677,30.453,40.794,23.43,294.0,9.0,HARD,ALO,50.0,,,1,2024,Bahrain
94.916,30.543,40.924,23.449,294.0,10.0,HARD,ALO,51.0,,,1,2024,Bahrain
94.862,30.447,40.963,23.452,295.0,11.0,HARD,ALO,52.0,,,1,2024,Bahrain
95.249,30.498,41.106,23.645,296.0,12.0,HARD,ALO,53.0,,,1,2024,Bahrain
95.745,30.701,41.444,23.6,298.0,13.0,HARD,ALO,54.0,,,1,2024,Bahrain
95.066,30.478,41.126,23.462,294.0,14.0,HARD,ALO,55.0,,,1,2024,Bahrain
95.014,30.405,41.122,23.487,294.0,15.0,HARD,ALO,56.0,,,1,2024,Bahrain
95.276,30.59,41.134,23.552,294.0,16.0,HARD,ALO,57.0,,,1,2024,Bahrain
97.987,31.319,42.653,24.015,287.0,2.0,SOFT,STR,2.0,,,1,2024,Bahrain
98.279,31.279,42.79,24.21,298.0,3.0,SOFT,STR,3.0,,,1,2024,Bahrain
98.364,30.944,43.227,24.193,314.0,4.0,SOFT,STR,4.0,,,1,2024,Bahrain
98.725,30.987,43.577,24.161,325.0,5.0,SOFT,STR,5.0,,,1,2024,Bahrain
98.925,31.554,43.188,24.183,297.0,6.0,SOFT,STR,6.0,,,1,2024,Bahrain
98.769,31.302,43.186,24.281,296.0,7.0,SOFT,STR,7.0,,,1,2024,Bahrain
98.857,30.963,43.37,24.524,321.0,8.0,SOFT,STR,8.0,,,1,2024,Bahrain
102.112,31.431,43.451,27.23,313.0,9.0,SOFT,STR,9.0,0 days 01:15:00.719000,,1,2024,Bahrain
96.494,30.684,42.077,23.733,298.0,2.0,HARD,STR,11.0,,,1,2024,Bahrain
97.175,30.961,42.338,23.876,300.0,3.0,HARD,STR,12.0,,,1,2024,Bahrain
97.289,30.988,42.395,23.906,296.0,4.0,HARD,STR,13.0,,,1,2024,Bahrain
97.624,31.039,42.588,23.997,299.0,5.0,HARD,STR,14.0,,,1,2024,Bahrain
97.533,30.928,42.631,23.974,300.0,6.0,HARD,STR,15.0,,,1,2024,Bahrain
98.027,31.238,42.753,24.036,296.0,7.0,HARD,STR,16.0,,,1,2024,Bahrain
98.777,31.663,42.958,24.156,291.0,8.0,HARD,STR,17.0,,,1,2024,Bahrain
97.417,30.775,42.503,24.139,324.0,9.0,HARD,STR,18.0,,,1,2024,Bahrain
97.554,30.774,42.598,24.182,317.0,10.0,HARD,STR,19.0,,,1,2024,Bahrain
97.859,31.219,42.499,24.141,299.0,11.0,HARD,STR,20.0,,,1,2024,Bahrain
98.022,31.191,42.686,24.145,299.0,12.0,HARD,STR,21.0,,,1,2024,Bahrain
98.175,31.109,42.935,24.131,301.0,13.0,HARD,STR,22.0,,,1,2024,Bahrain
97.826,31.057,42.668,24.101,298.0,14.0,HARD,STR,23.0,,,1,2024,Bahrain
98.138,31.071,42.831,24.236,301.0,15.0,HARD,STR,24.0,,,1,2024,Bahrain
97.994,31.105,42.77,24.119,301.0,16.0,HARD,STR,25.0,,,1,2024,Bahrain
98.133,31.156,42.759,24.218,301.0,17.0,HARD,STR,26.0,,,1,2024,Bahrain
100.71,31.196,42.791,26.723,296.0,18.0,HARD,STR,27.0,0 days 01:44:43.480000,,1,2024,Bahrain
116.64,51.64,41.554,23.446,220.0,1.0,HARD,STR,28.0,,0 days 01:45:07.900000,1,2024,Bahrain
95.854,30.749,41.609,23.496,299.0,2.0,HARD,STR,29.0,,,1,2024,Bahrain
95.632,30.429,41.682,23.521,324.0,3.0,HARD,STR,30.0,,,1,2024,Bahrain
96.202,30.622,41.79,23.79,302.0,4.0,HARD,STR,31.0,,,1,2024,Bahrain
95.821,30.248,41.8,23.773,326.0,5.0,HARD,STR,32.0,,,1,2024,Bahrain
96.349,30.607,42.088,23.654,325.0,6.0,HARD,STR,33.0,,,1,2024,Bahrain
96.332,30.969,41.709,23.654,296.0,7.0,HARD,STR,34.0,,,1,2024,Bahrain
96.242,30.837,41.766,23.639,294.0,8.0,HARD,STR,35.0,,,1,2024,Bahrain
96.086,30.694,41.748,23.644,299.0,9.0,HARD,STR,36.0,,,1,2024,Bahrain
95.987,30.676,41.775,23.536,298.0,10.0,HARD,STR,37.0,,,1,2024,Bahrain
96.364,30.776,41.926,23.662,298.0,11.0,HARD,STR,38.0,,,1,2024,Bahrain
96.353,30.792,41.959,23.602,298.0,12.0,HARD,STR,39.0,,,1,2024,Bahrain
96.485,30.896,41.927,23.662,298.0,13.0,HARD,STR,40.0,,,1,2024,Bahrain
96.322,30.877,41.749,23.696,298.0,14.0,HARD,STR,41.0,,,1,2024,Bahrain
96.343,30.774,41.917,23.652,298.0,15.0,HARD,STR,42.0,,,1,2024,Bahrain
96.304,30.843,41.859,23.602,298.0,16.0,HARD,STR,43.0,,,1,2024,Bahrain
96.564,30.788,42.023,23.753,298.0,17.0,HARD,STR,44.0,,,1,2024,Bahrain
96.243,30.712,41.834,23.697,298.0,18.0,HARD,STR,45.0,,,1,2024,Bahrain
96.379,30.808,41.882,23.689,298.0,19.0,HARD,STR,46.0,,,1,2024,Bahrain
96.298,30.835,41.744,23.719,298.0,20.0,HARD,STR,47.0,,,1,2024,Bahrain
97.325,31.346,42.156,23.823,290.0,21.0,HARD,STR,48.0,,,1,2024,Bahrain
96.871,30.92,42.119,23.832,301.0,22.0,HARD,STR,49.0,,,1,2024,Bahrain
96.541,30.808,41.978,23.755,300.0,23.0,HARD,STR,50.0,,,1,2024,Bahrain
96.763,30.882,42.075,23.806,299.0,24.0,HARD,STR,51.0,,,1,2024,Bahrain
96.934,31.144,42.016,23.774,299.0,25.0,HARD,STR,52.0,,,1,2024,Bahrain
96.64,30.894,42.017,23.729,300.0,26.0,HARD,STR,53.0,,,1,2024,Bahrain
96.693,30.938,41.971,23.784,299.0,27.0,HARD,STR,54.0,,,1,2024,Bahrain
96.68,30.92,41.999,23.761,300.0,28.0,HARD,STR,55.0,,,1,2024,Bahrain
96.582,30.87,41.951,23.761,300.0,29.0,HARD,STR,56.0,,,1,2024,Bahrain
97.335,30.994,42.237,24.104,300.0,30.0,HARD,STR,57.0,,,1,2024,Bahrain
98.92,31.452,43.135,24.333,302.0,2.0,SOFT,ZHO,2.0,,,1,2024,Bahrain
98.582,31.044,43.084,24.454,322.0,3.0,SOFT,ZHO,3.0,,,1,2024,Bahrain
98.428,30.977,43.004,24.447,318.0,4.0,SOFT,ZHO,4.0,,,1,2024,Bahrain
98.798,31.116,43.178,24.504,306.0,5.0,SOFT,ZHO,5.0,,,1,2024,Bahrain
98.488,30.86,43.064,24.564,320.0,6.0,SOFT,ZHO,6.0,,,1,2024,Bahrain
99.517,31.488,43.47,24.559,314.0,7.0,SOFT,ZHO,7.0,,,1,2024,Bahrain
99.646,31.786,43.138,24.722,314.0,8.0,SOFT,ZHO,8.0,,,1,2024,Bahrain
