race,year,driver,start_lap,last_lap_time
Netherlands,2025,HAD,27,76.57
Netherlands,2025,HAD,28,75.875
Netherlands,2025,HAD,29,75.525
Netherlands,2025,HAD,30,74.875
Netherlands,2025,HAD,33,75.286
Netherlands,2025,HAD,34,75.221
Netherlands,2025,HAD,36,74.869
Netherlands,2025,HAD,37,74.533
Netherlands,2025,HAD,38,75.017
Netherlands,2025,HAD,39,75.235
Netherlands,2025,HAD,40,74.933
Netherlands,2025,HAD,41,74.731
Netherlands,2025,HAD,42,74.945
Netherlands,2025,HAD,43,75.091
Netherlands,2025,HAD,44,75.063
Netherlands,2025,HAD,45,75.14
Netherlands,2025,HAD,46,74.929
Netherlands,2025,HAD,47,74.932
Netherlands,2025,HAD,48,74.97
Netherlands,2025,HAD,49,75.12
Netherlands,2025,HAD,50,75.123
Netherlands,2025,HAD,51,74.91
Netherlands,2025,HAD,52,75.076
Netherlands,2025,HAD,58,75.073
Netherlands,2025,HAD,59,74.709
Netherlands,2025,HAD,60,73.766
Netherlands,2025,HAD,61,73.619
Netherlands,2025,HAD,62,73.424
Netherlands,2025,HAD,63,73.386
Netherlands,2025,HAD,64,73.755
Abu Dhabi,2025,ALO,19,89.993
Abu Dhabi,2025,ALO,20,90.112
Abu Dhabi,2025,ALO,21,90.107
Abu Dhabi,2025,ALO,22,90.031
Abu Dhabi,2025,ALO,23,90.321
Abu Dhabi,2025,ALO,24,89.42
Abu Dhabi,2025,ALO,25,90.803
Abu Dhabi,2025,ALO,26,90.26
Abu Dhabi,2025,ALO,27,89.824
Abu Dhabi,2025,ALO,28,89.75
Abu Dhabi,2025,ALO,29,90.533
Abu Dhabi,2025,ALO,30,90.397
Abu Dhabi,2025,ALO,31,90.41
Abu Dhabi,2025,ALO,32,89.708
Abu Dhabi,2025,ALO,33,90.048
Abu Dhabi,2025,ALO,34,89.982
Abu Dhabi,2025,ALO,35,89.751
Abu Dhabi,2025,ALO,36,89.764
Abu Dhabi,2025,ALO,37,89.819
Abu Dhabi,2025,ALO,38,90.3
Abu Dhabi,2025,ALO,39,90.512
Abu Dhabi,2025,ALO,40,90.101
Abu Dhabi,2025,ALO,41,89.984
Abu Dhabi,2025,ALO,42,89.527
Abu Dhabi,2025,ALO,43,88.948
Abu Dhabi,2025,ALO,44,89.638
Abu Dhabi,2025,ALO,45,89.13
Abu Dhabi,2025,ALO,46,89.355
Abu Dhabi,2025,ALO,47,89.235
Abu Dhabi,2025,ALO,48,89.12
Abu Dhabi,2025,ALO,49,89.446
Abu Dhabi,2025,ALO,50,89.32
Abu Dhabi,2025,ALO,51,89.006
Abu Dhabi,2025,ALO,52,88.514
Abu Dhabi,2025,ALO,53,89.085
Abu Dhabi,2025,ALO,54,88.557
Miami,2024,HAM,17,93.521
Miami,2024,HAM,18,93.602
Miami,2024,HAM,19,93.306
Miami,2024,HAM,20,93.333
Miami,2024,HAM,21,93.048
Miami,2024,HAM,22,94.185
Miami,2024,HAM,24,93.359
Miami,2024,HAM,25,92.852
Miami,2024,HAM,33,92.932
Miami,2024,HAM,34,94.087
Miami,2024,HAM,35,92.268
Miami,2024,HAM,36,91.385
Miami,2024,HAM,37,92.24
Miami,2024,HAM,38,91.937
Miami,2024,HAM,39,91.772
Miami,2024,HAM,40,92.167
Miami,2024,HAM,41,92.53
Miami,2024,HAM,42,92.143
Miami,2024,HAM,43,91.672
Miami,2024,HAM,44,91.417
Miami,2024,HAM,45,91.511
Miami,2024,HAM,46,91.479
Miami,2024,HAM,47,91.679
Miami,2024,HAM,48,91.33
Miami,2024,HAM,49,91.626
Miami,2024,HAM,50,91.432
Miami,2024,HAM,51,91.625
Miami,2024,HAM,52,91.5
Miami,2024,HAM,53,91.696
China,2024,MAG,19,103.648
China,2024,MAG,32,101.106
China,2024,MAG,33,101.74
China,2024,MAG,34,102.473
China,2024,MAG,35,103.518
China,2024,MAG,36,102.616
China,2024,MAG,37,101.298
China,2024,MAG,38,101.42
China,2024,MAG,39,101.36
China,2024,MAG,40,101.28
China,2024,MAG,41,101.754
China,2024,MAG,42,101.84
China,2024,MAG,43,101.513
China,2024,MAG,44,101.245
China,2024,MAG,45,101.324
China,2024,MAG,46,101.077
China,2024,MAG,47,101.498
China,2024,MAG,48,101.366
China,2024,MAG,49,101.603
China,2024,MAG,50,101.355
China,2024,MAG,51,101.376
China,2024,MAG,52,101.879
São Paulo,2024,ZHO,19,85.579
São Paulo,2024,ZHO,20,85.376
São Paulo,2024,ZHO,21,85.053
São Paulo,2024,ZHO,22,86.01
São Paulo,2024,ZHO,23,85.637
São Paulo,2024,ZHO,24,86.438
São Paulo,2024,ZHO,34,86.086
São Paulo,2024,ZHO,35,98.583
São Paulo,2024,ZHO,38,95.014
São Paulo,2024,ZHO,45,87.983
São Paulo,2024,ZHO,46,86.202
São Paulo,2024,ZHO,47,85.396
São Paulo,2024,ZHO,48,85.031
São Paulo,2024,ZHO,49,84.728
São Paulo,2024,ZHO,50,84.415
São Paulo,2024,ZHO,52,84.37
São Paulo,2024,ZHO,53,84.69
São Paulo,2024,ZHO,54,84.727
São Paulo,2024,ZHO,55,84.925
São Paulo,2024,ZHO,56,84.899
São Paulo,2024,ZHO,57,84.658
São Paulo,2024,ZHO,58,84.302
São Paulo,2024,ZHO,59,86.018
São Paulo,2024,ZHO,60,83.806
São Paulo,2024,ZHO,61,83.471
São Paulo,2024,ZHO,62,83.473
São Paulo,2024,ZHO,63,83.712
São Paulo,2024,ZHO,64,83.453
São Paulo,2024,ZHO,65,83.515
Saudi Arabia,2025,HAM,19,94.592
Saudi Arabia,2025,HAM,20,94.892
Saudi Arabia,2025,HAM,21,94.72
Saudi Arabia,2025,HAM,22,95.128
Saudi Arabia,2025,HAM,25,95.569
Saudi Arabia,2025,HAM,26,94.037
Saudi Arabia,2025,HAM,27,93.542
Saudi Arabia,2025,HAM,28,93.72
Saudi Arabia,2025,HAM,29,93.365
Saudi Arabia,2025,HAM,30,93.81
Saudi Arabia,2025,HAM,31,93.564
Saudi Arabia,2025,HAM,32,94.392
Saudi Arabia,2025,HAM,33,93.595
Saudi Arabia,2025,HAM,34,93.603
Saudi Arabia,2025,HAM,35,93.876
Saudi Arabia,2025,HAM,36,93.564
Saudi Arabia,2025,HAM,37,93.291
Saudi Arabia,2025,HAM,38,93.044
Saudi Arabia,2025,HAM,39,92.925
Saudi Arabia,2025,HAM,40,93.285
Saudi Arabia,2025,HAM,41,92.833
Saudi Arabia,2025,HAM,42,93.022
Saudi Arabia,2025,HAM,43,92.64
Saudi Arabia,2025,HAM,44,92.6
Saudi Arabia,2025,HAM,45,92.789
Saudi Arabia,2025,HAM,46,92.821
Qatar,2025,ALO,21,87.325
Qatar,2025,ALO,22,87.367
Qatar,2025,ALO,23,87.313
Qatar,2025,ALO,24,87.191
Qatar,2025,ALO,25,86.939
Qatar,2025,ALO,26,87.15
Qatar,2025,ALO,27,87.738
Qatar,2025,ALO,28,86.459
Qatar,2025,ALO,29,86.248
Qatar,2025,ALO,30,85.973
Qatar,2025,ALO,31,85.851
Qatar,2025,ALO,34,85.869
Qatar,2025,ALO,35,86.64
Qatar,2025,ALO,36,86.043
Qatar,2025,ALO,37,85.663
Qatar,2025,ALO,38,86.02
Qatar,2025,ALO,39,85.712
Qatar,2025,ALO,40,85.886
Qatar,2025,ALO,41,85.544
Qatar,2025,ALO,42,88.674
Qatar,2025,ALO,43,86.052
Qatar,2025,ALO,44,85.575
Qatar,2025,ALO,45,85.336
Qatar,2025,ALO,46,85.175
Qatar,2025,ALO,47,84.787
Qatar,2025,ALO,48,84.691
Qatar,2025,ALO,49,84.99
Qatar,2025,ALO,50,84.506
Qatar,2025,ALO,51,84.717
Qatar,2025,ALO,52,84.815
Qatar,2025,ALO,53,84.268
United States,2025,HAM,21,100.191
United States,2025,HAM,22,100.638
United States,2025,HAM,23,101.356
United States,2025,HAM,24,99.355
United States,2025,HAM,25,100.418
United States,2025,HAM,26,100.64
United States,2025,HAM,27,100.474
United States,2025,HAM,28,100.254
United States,2025,HAM,29,100.291
United States,2025,HAM,30,100.032
United States,2025,HAM,33,100.663
United States,2025,HAM,36,98.838
United States,2025,HAM,37,98.629
United States,2025,HAM,38,98.4
United States,2025,HAM,39,98.823
United States,2025,HAM,40,98.786
United States,2025,HAM,41,98.803
United States,2025,HAM,42,98.91
United States,2025,HAM,43,98.772
United States,2025,HAM,44,98.655
United States,2025,HAM,45,99.07
United States,2025,HAM,46,98.507
United States,2025,HAM,47,98.572
United States,2025,HAM,48,98.477
United States,2025,HAM,49,99.152
United States,2025,HAM,50,99.496
United States,2025,HAM,51,99.293
United States,2025,HAM,52,99.149
Bahrain,2025,SAI,19,97.809
Bahrain,2025,SAI,20,98.259
Bahrain,2025,SAI,21,98.427
Bahrain,2025,SAI,22,98.718
Bahrain,2025,SAI,23,98.555
Bahrain,2025,SAI,24,98.631
Bahrain,2025,SAI,25,98.782
Bahrain,2025,SAI,26,99.068
Bahrain,2025,SAI,27,99.212
Bahrain,2025,SAI,28,99.302
Bahrain,2025,SAI,29,99.236
Bahrain,2025,SAI,30,98.798
Bahrain,2025,SAI,31,99.28
Bahrain,2025,SAI,36,100.485
Bahrain,2025,SAI,37,100.833
Bahrain,2025,SAI,38,97.832
Bahrain,2025,SAI,39,98.624
Azerbaijan,2025,NOR,23,105.89
Azerbaijan,2025,NOR,24,105.885
Azerbaijan,2025,NOR,25,106.238
Azerbaijan,2025,NOR,26,106.059
Azerbaijan,2025,NOR,27,105.459
Azerbaijan,2025,NOR,28,105.419
Azerbaijan,2025,NOR,29,105.392
Azerbaijan,2025,NOR,30,105.525
Azerbaijan,2025,NOR,31,105.416
Azerbaijan,2025,NOR,32,105.385
Azerbaijan,2025,NOR,33,105.499
Azerbaijan,2025,NOR,34,105.482
Azerbaijan,2025,NOR,35,105.24
Azerbaijan,2025,NOR,36,105.321
Azerbaijan,2025,NOR,39,105.171
Azerbaijan,2025,NOR,40,105.104
Azerbaijan,2025,NOR,41,105.047
Azerbaijan,2025,NOR,42,104.84
Azerbaijan,2025,NOR,43,104.155
Azerbaijan,2025,NOR,44,105.047
Azerbaijan,2025,NOR,45,104.996
Azerbaijan,2025,NOR,46,104.954
Azerbaijan,2025,NOR,47,104.904
Belgium,2024,SAR,20,110.564
Belgium,2024,SAR,21,111.269
Belgium,2024,SAR,22,110.872
Belgium,2024,SAR,23,113.25
Belgium,2024,SAR,26,111.203
Belgium,2024,SAR,27,108.082
Belgium,2024,SAR,28,108.764
Belgium,2024,SAR,29,109.134
Belgium,2024,SAR,30,108.91
Belgium,2024,SAR,31,108.659
Belgium,2024,SAR,32,108.492
Belgium,2024,SAR,33,108.513
Belgium,2024,SAR,34,108.465
Belgium,2024,SAR,35,108.419
Belgium,2024,SAR,36,108.141
Belgium,2024,SAR,37,108.373
Belgium,2024,SAR,38,108.679
Belgium,2024,SAR,39,108.567
Belgium,2024,SAR,40,108.447
Monaco,2025,VER,24,75.254
Monaco,2025,VER,25,75.181
Monaco,2025,VER,26,75.175
Monaco,2025,VER,27,76.288
Monaco,2025,VER,30,76.323
Monaco,2025,VER,31,75.074
Monaco,2025,VER,32,75.133
Monaco,2025,VER,33,75.424
Monaco,2025,VER,34,76.213
Monaco,2025,VER,35,75.8
Monaco,2025,VER,36,75.33
Monaco,2025,VER,37,74.976
Monaco,2025,VER,39,75.025
Monaco,2025,VER,40,74.785
Monaco,2025,VER,41,74.421
Monaco,2025,VER,42,74.39
Monaco,2025,VER,43,74.456
Monaco,2025,VER,44,74.567
Monaco,2025,VER,45,74.38
Monaco,2025,VER,46,74.23
Monaco,2025,VER,47,74.897
Monaco,2025,VER,48,74.859
Monaco,2025,VER,49,74.538
Monaco,2025,VER,50,74.261
Monaco,2025,VER,51,74.426
Monaco,2025,VER,52,75.165
Monaco,2025,VER,53,76.328
Monaco,2025,VER,54,77.547
Monaco,2025,VER,55,75.872
Monaco,2025,VER,56,75.62
Monaco,2025,VER,57,75.33
Monaco,2025,VER,58,75.418
Monaco,2025,VER,59,75.247
Monaco,2025,VER,60,75.35
Monaco,2025,VER,61,75.088
Monaco,2025,VER,62,75.064
Monaco,2025,VER,63,75.13
Monaco,2025,VER,64,75.088
Monaco,2025,VER,65,75.24
Monaco,2025,VER,66,75.122
Monaco,2025,VER,67,75.214
Monaco,2025,VER,68,75.551
Monaco,2025,VER,69,76.273
Monaco,2025,VER,70,76.063
Monaco,2025,VER,71,75.812
Monaco,2025,VER,72,76.058
Japan,2025,SAI,17,94.853
Japan,2025,SAI,18,94.257
Japan,2025,SAI,19,94.6
Japan,2025,SAI,20,94.413
Japan,2025,SAI,21,94.813
Japan,2025,SAI,22,94.471
Japan,2025,SAI,23,94.634
Japan,2025,SAI,24,94.509
Japan,2025,SAI,25,94.528
Japan,2025,SAI,26,93.932
Japan,2025,SAI,27,94.718
Japan,2025,SAI,28,94.02
Japan,2025,SAI,29,94.037
Japan,2025,SAI,30,94.382
Japan,2025,SAI,31,96.33
Japan,2025,SAI,32,94.387
Japan,2025,SAI,35,94.65
Japan,2025,SAI,36,91.676
Japan,2025,SAI,37,91.106
Japan,2025,SAI,38,92.087
Japan,2025,SAI,39,92.013
Japan,2025,SAI,40,92.048
Japan,2025,SAI,41,92.267
Japan,2025,SAI,42,92.172
Japan,2025,SAI,43,92.869
Japan,2025,SAI,44,92.937
Japan,2025,SAI,45,92.575
Japan,2025,SAI,46,92.819
Japan,2025,SAI,47,93.049
Japan,2025,SAI,48,92.602
Japan,2025,SAI,49,92.054
Azerbaijan,2024,SAI,19,109.36
Azerbaijan,2024,SAI,20,107.939
Azerbaijan,2024,SAI,21,108.091
Azerbaijan,2024,SAI,22,107.879
Azerbaijan,2024,SAI,23,108.582
Azerbaijan,2024,SAI,24,108.331
Azerbaijan,2024,SAI,25,108.474
Azerbaijan,2024,SAI,26,107.746
Azerbaijan,2024,SAI,27,107.593
Azerbaijan,2024,SAI,28,107.325
Azerbaijan,2024,SAI,29,107.072
Azerbaijan,2024,SAI,30,107.448
Azerbaijan,2024,SAI,31,107.826
Azerbaijan,2024,SAI,32,107.388
Azerbaijan,2024,SAI,33,107.33
Azerbaijan,2024,SAI,34,107.205
Azerbaijan,2024,SAI,35,107.402
Azerbaijan,2024,SAI,37,107.31
Azerbaijan,2024,SAI,38,108.379
Azerbaijan,2024,SAI,39,107.116
Azerbaijan,2024,SAI,40,107.229
Azerbaijan,2024,SAI,41,106.964
Azerbaijan,2024,SAI,42,107.458
Azerbaijan,2024,SAI,43,106.928
Azerbaijan,2024,SAI,44,107.267
Azerbaijan,2024,SAI,45,107.081
São Paulo,2025,PIA,24,75.009
São Paulo,2025,PIA,25,75.008
São Paulo,2025,PIA,26,75.281
São Paulo,2025,PIA,27,75.082
São Paulo,2025,PIA,28,75.009
São Paulo,2025,PIA,29,75.245
São Paulo,2025,PIA,30,75.115
São Paulo,2025,PIA,31,75.038
São Paulo,2025,PIA,32,74.992
São Paulo,2025,PIA,33,75.135
São Paulo,2025,PIA,34,74.87
São Paulo,2025,PIA,35,75.419
São Paulo,2025,PIA,36,75.048
São Paulo,2025,PIA,37,75.967
São Paulo,2025,PIA,40,75.096
São Paulo,2025,PIA,41,74.164
São Paulo,2025,PIA,42,73.477
São Paulo,2025,PIA,43,73.299
São Paulo,2025,PIA,44,73.156
São Paulo,2025,PIA,45,73.218
São Paulo,2025,PIA,46,73.53
São Paulo,2025,PIA,47,73.577
São Paulo,2025,PIA,48,73.988
São Paulo,2025,PIA,49,73.739
São Paulo,2025,PIA,50,73.806
São Paulo,2025,PIA,53,73.891
São Paulo,2025,PIA,54,72.97
São Paulo,2025,PIA,55,72.742
São Paulo,2025,PIA,56,74.159
São Paulo,2025,PIA,57,72.853
São Paulo,2025,PIA,58,72.978
São Paulo,2025,PIA,59,73.089
São Paulo,2025,PIA,60,73.015
São Paulo,2025,PIA,61,73.264
São Paulo,2025,PIA,62,73.1
São Paulo,2025,PIA,63,73.075
São Paulo,2025,PIA,64,73.196
São Paulo,2025,PIA,65,73.094
São Paulo,2025,PIA,66,73.576
São Paulo,2025,PIA,67,73.793
Australia,2025,BEA,23,93.59
Australia,2025,BEA,24,93.342
Australia,2025,BEA,25,93.042
Australia,2025,BEA,26,92.613
Australia,2025,BEA,27,92.577
Australia,2025,BEA,28,92.507
Australia,2025,BEA,29,94.505
Australia,2025,BEA,30,91.267
Australia,2025,BEA,31,91.377
Australia,2025,BEA,52,91.257
Australia,2025,BEA,53,93.258
United States,2024,TSU,24,101.365
United States,2024,TSU,25,101.205
United States,2024,TSU,26,101.073
United States,2024,TSU,27,100.927
United States,2024,TSU,28,101.246
United States,2024,TSU,29,101.467
United States,2024,TSU,30,100.793
United States,2024,TSU,31,100.706
United States,2024,TSU,32,100.793
United States,2024,TSU,33,100.466
United States,2024,TSU,34,100.302
United States,2024,TSU,35,100.139
United States,2024,TSU,36,99.787
United States,2024,TSU,37,99.923
United States,2024,TSU,38,101.002
United States,2024,TSU,39,99.855
United States,2024,TSU,40,99.614
United States,2024,TSU,42,99.845
United States,2024,TSU,43,99.212
United States,2024,TSU,44,99.361
United States,2024,TSU,45,99.379
United States,2024,TSU,46,99.711
United States,2024,TSU,47,99.778
United States,2024,TSU,48,99.631
United States,2024,TSU,49,99.697
United States,2024,TSU,50,99.476
United States,2024,TSU,51,99.863
Japan,2024,OCO,18,100.929
Japan,2024,OCO,21,100.737
Japan,2024,OCO,22,97.716
Japan,2024,OCO,23,97.775
Japan,2024,OCO,24,99.219
Japan,2024,OCO,25,98.924
Japan,2024,OCO,26,99.084
Japan,2024,OCO,27,98.611
Japan,2024,OCO,28,98.943
Japan,2024,OCO,29,98.612
Japan,2024,OCO,30,98.702
Japan,2024,OCO,31,98.499
Japan,2024,OCO,32,98.662
Japan,2024,OCO,35,98.366
Japan,2024,OCO,36,97.126
Japan,2024,OCO,37,96.983
Japan,2024,OCO,38,98.763
Japan,2024,OCO,39,96.714
Japan,2024,OCO,40,97.058
Japan,2024,OCO,42,97.58
Japan,2024,OCO,43,97.129
Japan,2024,OCO,44,97.478
Japan,2024,OCO,45,100.961
Japan,2024,OCO,46,96.983
Japan,2024,OCO,47,97.091
Japan,2024,OCO,48,97.381
São Paulo,2024,LAW,20,84.607
São Paulo,2024,LAW,21,84.034
São Paulo,2024,LAW,22,84.17
São Paulo,2024,LAW,23,84.365
São Paulo,2024,LAW,24,85.0
São Paulo,2024,LAW,25,84.757
São Paulo,2024,LAW,34,84.915
São Paulo,2024,LAW,35,99.368
São Paulo,2024,LAW,37,92.634
São Paulo,2024,LAW,45,88.046
São Paulo,2024,LAW,46,85.12
São Paulo,2024,LAW,47,84.814
São Paulo,2024,LAW,48,84.404
São Paulo,2024,LAW,49,84.324
São Paulo,2024,LAW,50,84.049
São Paulo,2024,LAW,52,83.687
São Paulo,2024,LAW,53,84.199
São Paulo,2024,LAW,54,84.048
São Paulo,2024,LAW,55,83.942
São Paulo,2024,LAW,56,83.697
São Paulo,2024,LAW,57,83.385
São Paulo,2024,LAW,58,82.953
São Paulo,2024,LAW,59,83.769
São Paulo,2024,LAW,60,83.152
São Paulo,2024,LAW,61,83.1
São Paulo,2024,LAW,62,82.653
São Paulo,2024,LAW,63,82.729
São Paulo,2024,LAW,64,82.292
São Paulo,2024,LAW,65,82.427
Japan,2025,HAD,17,94.046
Japan,2025,HAD,18,94.055
Japan,2025,HAD,19,93.886
Japan,2025,HAD,20,93.831
Japan,2025,HAD,21,93.89
Japan,2025,HAD,22,93.703
Japan,2025,HAD,23,93.753
Japan,2025,HAD,24,93.691
Japan,2025,HAD,27,93.637
Japan,2025,HAD,28,93.198
Japan,2025,HAD,29,93.202
Japan,2025,HAD,30,94.109
Japan,2025,HAD,31,93.239
Japan,2025,HAD,32,93.033
Japan,2025,HAD,33,92.588
Japan,2025,HAD,34,92.359
Japan,2025,HAD,35,92.16
Japan,2025,HAD,36,92.172
Japan,2025,HAD,37,92.081
Japan,2025,HAD,38,92.124
Japan,2025,HAD,39,91.986
Japan,2025,HAD,40,91.965
Japan,2025,HAD,41,92.001
Japan,2025,HAD,42,92.057
Japan,2025,HAD,43,92.027
Japan,2025,HAD,44,91.811
Japan,2025,HAD,45,91.919
Japan,2025,HAD,46,91.726
Japan,2025,HAD,47,91.729
Japan,2025,HAD,48,91.778
Japan,2025,HAD,49,91.678
Great Britain,2025,HAM,19,71.052
Great Britain,2025,HAM,20,70.811
Great Britain,2025,HAM,21,70.942
Great Britain,2025,HAM,22,71.728
Great Britain,2025,HAM,23,71.07
Great Britain,2025,HAM,24,71.377
Great Britain,2025,HAM,25,71.132
Great Britain,2025,HAM,28,71.588
Great Britain,2025,HAM,29,70.23
Great Britain,2025,HAM,31,70.653
Great Britain,2025,HAM,32,69.979
Great Britain,2025,HAM,33,69.933
Great Britain,2025,HAM,34,69.864
Great Britain,2025,HAM,35,69.769
Great Britain,2025,HAM,36,69.961
Great Britain,2025,HAM,37,69.425
Great Britain,2025,HAM,38,69.665
Great Britain,2025,HAM,39,69.319
Great Britain,2025,HAM,40,70.055
Great Britain,2025,HAM,41,69.641
Great Britain,2025,HAM,42,70.106
Great Britain,2025,HAM,43,70.087
Great Britain,2025,HAM,44,69.923
Great Britain,2025,HAM,45,70.173
Great Britain,2025,HAM,46,70.61
Great Britain,2025,HAM,47,70.346
Great Britain,2025,HAM,48,70.282
Great Britain,2025,HAM,49,71.777
Great Britain,2025,HAM,52,70.432
Great Britain,2025,HAM,53,69.115
Great Britain,2025,HAM,54,68.628
Great Britain,2025,HAM,55,68.979
Great Britain,2025,HAM,56,68.757
Great Britain,2025,HAM,57,68.989
Great Britain,2025,HAM,58,68.938
Great Britain,2025,HAM,59,68.669
Great Britain,2025,HAM,60,69.31
Great Britain,2025,HAM,61,69.324
Great Britain,2025,HAM,62,69.266
Great Britain,2025,HAM,63,69.287
Great Britain,2025,HAM,64,69.242
Great Britain,2025,HAM,65,69.088
Great Britain,2025,HAM,66,69.447
Australia,2025,LAW,23,92.08
Australia,2025,LAW,24,92.622
Australia,2025,LAW,25,92.155
Australia,2025,LAW,26,91.959
Australia,2025,LAW,27,91.129
Australia,2025,LAW,28,91.094
Australia,2025,LAW,29,91.084
Australia,2025,LAW,30,90.803
Australia,2025,LAW,31,91.312
Canada,2024,OCO,18,88.208
Canada,2024,OCO,19,87.402
Canada,2024,OCO,20,87.561
Canada,2024,OCO,21,87.138
Canada,2024,OCO,22,87.829
Canada,2024,OCO,23,86.654
Canada,2024,OCO,30,86.736
Canada,2024,OCO,31,91.187
Canada,2024,OCO,32,91.377
Canada,2024,OCO,33,91.386
Canada,2024,OCO,34,90.147
Canada,2024,OCO,35,88.896
Canada,2024,OCO,36,88.819
Canada,2024,OCO,37,87.907
Canada,2024,OCO,38,87.67
Canada,2024,OCO,39,86.721
Canada,2024,OCO,40,86.213
Canada,2024,OCO,42,85.435
Canada,2024,OCO,43,85.187
Canada,2024,OCO,46,84.927
Canada,2024,OCO,47,85.047
Canada,2024,OCO,48,82.874
Canada,2024,OCO,50,81.453
Canada,2024,OCO,51,79.789
Canada,2024,OCO,59,79.399
Canada,2024,OCO,60,81.087
Canada,2024,OCO,61,78.608
Canada,2024,OCO,62,79.077
Canada,2024,OCO,63,78.377
Canada,2024,OCO,64,77.902
Canada,2024,OCO,65,77.857
Mexico City,2024,SAI,22,81.413
Mexico City,2024,SAI,23,81.682
Mexico City,2024,SAI,24,81.516
Mexico City,2024,SAI,25,81.428
Mexico City,2024,SAI,26,81.659
Mexico City,2024,SAI,27,81.596
Mexico City,2024,SAI,28,81.827
Mexico City,2024,SAI,29,82.008
Mexico City,2024,SAI,30,81.869
Mexico City,2024,SAI,31,81.837
Mexico City,2024,SAI,34,82.057
Mexico City,2024,SAI,35,81.037
Mexico City,2024,SAI,36,81.19
Mexico City,2024,SAI,37,81.079
Mexico City,2024,SAI,38,81.153
Mexico City,2024,SAI,39,80.616
Mexico City,2024,SAI,40,80.995
Mexico City,2024,SAI,41,80.688
Mexico City,2024,SAI,42,80.98
Mexico City,2024,SAI,43,80.939
Mexico City,2024,SAI,44,80.84
Mexico City,2024,SAI,45,80.806
Mexico City,2024,SAI,46,80.582
Mexico City,2024,SAI,47,80.592
Mexico City,2024,SAI,48,80.375
Mexico City,2024,SAI,49,80.747
Mexico City,2024,SAI,50,80.815
Mexico City,2024,SAI,51,80.733
Mexico City,2024,SAI,52,80.825
Mexico City,2024,SAI,53,80.965
Mexico City,2024,SAI,54,80.719
Mexico City,2024,SAI,55,80.65
Mexico City,2024,SAI,56,80.306
Mexico City,2024,SAI,57,80.256
Mexico City,2024,SAI,58,80.315
Mexico City,2024,SAI,59,80.341
Mexico City,2024,SAI,60,80.73
Mexico City,2024,SAI,61,80.326
Mexico City,2024,SAI,62,80.215
Mexico City,2024,SAI,63,80.137
Mexico City,2024,SAI,64,80.556
Mexico City,2024,SAI,65,80.493
Mexico City,2024,SAI,66,80.523
Mexico City,2024,SAI,67,80.301
Las Vegas,2025,HAD,23,96.407
Las Vegas,2025,HAD,24,96.106
Las Vegas,2025,HAD,25,96.125
Las Vegas,2025,HAD,26,96.117
Las Vegas,2025,HAD,27,95.772
Las Vegas,2025,HAD,28,95.7
Las Vegas,2025,HAD,29,95.774
Las Vegas,2025,HAD,30,95.476
Las Vegas,2025,HAD,31,95.36
Las Vegas,2025,HAD,32,95.576
Las Vegas,2025,HAD,33,95.291
Las Vegas,2025,HAD,34,95.573
Las Vegas,2025,HAD,35,95.342
Las Vegas,2025,HAD,36,95.4
Las Vegas,2025,HAD,37,95.345
Las Vegas,2025,HAD,38,95.359
Las Vegas,2025,HAD,39,94.931
Las Vegas,2025,HAD,40,95.376
Las Vegas,2025,HAD,41,95.243
Las Vegas,2025,HAD,42,95.082
Las Vegas,2025,HAD,43,95.069
Las Vegas,2025,HAD,44,95.102
Las Vegas,2025,HAD,45,94.883
Las Vegas,2025,HAD,46,95.045
Great Britain,2025,BOR,19,71.445
Great Britain,2025,BOR,20,71.567
Great Britain,2025,BOR,23,71.712
Great Britain,2025,BOR,24,70.456
Great Britain,2025,BOR,25,70.911
Great Britain,2025,BOR,26,70.5
Great Britain,2025,BOR,27,71.17
Great Britain,2025,BOR,28,71.314
Great Britain,2025,BOR,29,70.962
Great Britain,2025,BOR,31,70.586
Great Britain,2025,BOR,32,70.591
Great Britain,2025,BOR,33,70.66
Great Britain,2025,BOR,34,70.872
Great Britain,2025,BOR,35,70.493
Great Britain,2025,BOR,36,70.723
Great Britain,2025,BOR,37,70.575
Great Britain,2025,BOR,38,70.616
Great Britain,2025,BOR,39,70.58
Great Britain,2025,BOR,40,70.929
Great Britain,2025,BOR,41,70.795
Great Britain,2025,BOR,42,70.987
Great Britain,2025,BOR,43,70.512
Great Britain,2025,BOR,44,70.775
Great Britain,2025,BOR,45,70.97
Great Britain,2025,BOR,46,70.853
Great Britain,2025,BOR,47,70.902
Great Britain,2025,BOR,48,70.704
Great Britain,2025,BOR,51,71.191
Great Britain,2025,BOR,52,69.997
Great Britain,2025,BOR,53,69.786
Great Britain,2025,BOR,54,69.433
Great Britain,2025,BOR,55,69.676
Great Britain,2025,BOR,56,70.307
Great Britain,2025,BOR,57,69.852
Great Britain,2025,BOR,58,69.955
Great Britain,2025,BOR,59,69.648
Great Britain,2025,BOR,60,69.289
Great Britain,2025,BOR,61,69.247
Great Britain,2025,BOR,62,69.302
Great Britain,2025,BOR,63,69.375
Great Britain,2025,BOR,64,69.261
Great Britain,2025,BOR,65,69.254
Australia,2024,ALO,19,83.239
Australia,2024,ALO,20,82.928
Australia,2024,ALO,21,82.831
Australia,2024,ALO,22,82.704
Australia,2024,ALO,23,82.478
Australia,2024,ALO,24,82.441
Australia,2024,ALO,25,82.287
